customer_city,total_orders,on_time_count,on_time_pct,avg_review_score,review_count,lat,lng
silvianopolis,3,3,100.0,5.0,3,-21.095010749091834,-45.83150788654056
pedrinopolis,3,3,100.0,5.0,3,-19.228306480950007,-47.464560411115876
oscar bressane,3,3,100.0,5.0,3,-22.314424455023925,-50.27711765740892
sao joao batista do gloria,3,3,100.0,4.666666666666667,3,-20.53679575672518,-46.574403437824294
xique-xique,3,3,100.0,4.0,3,-10.823373418772064,-42.727129759767635
liberdade,3,3,100.0,4.666666666666667,3,-22.026227116647096,-44.32000869338344
pereiro,3,3,100.0,4.666666666666667,3,-6.0464780492466845,-38.46068961238022
sao joao d'alianca,3,2,66.67,4.666666666666667,3,-14.705376128122078,-47.52256424840694
paraibano,3,3,100.0,3.3333333333333335,3,-6.431676477848956,-43.987968021822276
teofilandia,3,2,66.67,4.333333333333333,3,-11.486609006652001,-38.994665672134765
santo antonio do itambe,3,3,100.0,3.6666666666666665,3,-18.462637821577527,-43.30215716606649
sao joao de iracema,3,2,66.67,5.0,3,-20.51414675606047,-50.35289608739076
santaluz,3,2,66.67,4.666666666666667,3,-11.25353298652731,-39.37766198254969
pedreiras,3,3,100.0,5.0,3,-4.572865408732536,-44.59883125646943
vianopolis,3,3,100.0,4.333333333333333,3,-16.74555213209521,-48.514168230131915
visconde de maua,3,1,33.33,3.3333333333333335,3,-22.33080055859467,-44.52822701016756
santa rita d'oeste,3,3,100.0,4.333333333333333,3,-20.14461686177165,-50.831516956628036
pains,3,3,100.0,5.0,1,-20.37057964180463,-45.66311955597219
piedade dos gerais,3,3,100.0,2.6666666666666665,3,-20.467082646872477,-44.323590282020604
virgem da lapa,3,2,66.67,4.0,3,-16.79875682204193,-42.33631362538483
santa rita de minas,3,3,100.0,5.0,3,-19.872948037572645,-42.13258772945871
sao francisco do conde,3,3,100.0,4.666666666666667,3,-12.6233452410163,-38.674069982568575
madre de deus de minas,3,2,66.67,4.333333333333333,3,-21.48431219238059,-44.33164289536491
luiziania,3,3,100.0,5.0,3,-21.67548353550346,-50.328426035986055
luminarias,3,3,100.0,4.666666666666667,3,-21.51156793021056,-44.90309366198445
lupercio,3,3,100.0,3.6666666666666665,3,-22.414647778563655,-49.81702832071563
machadinho d'oeste,3,3,100.0,4.0,3,-9.420630909656632,-62.01343472257457
major vieira,3,3,100.0,4.333333333333333,3,-26.365762018968656,-50.326946295403914
vitorino freire,3,3,100.0,5.0,3,-4.286865848531589,-45.2474191123861
vista alegre do alto,3,2,66.67,3.6666666666666665,3,-21.172081008607666,-48.632422076534624
santana do cariri,3,3,100.0,3.0,3,-7.186810954798932,-39.73609068016859
luzilandia,3,2,66.67,3.6666666666666665,3,-3.4614175478098557,-42.36969036222866
patu,3,3,100.0,4.666666666666667,3,-6.10372927485607,-37.639415885109074
palmeiras de goias,3,2,66.67,3.6666666666666665,3,-16.80673224810409,-49.92196955737576
santa rosa de lima,3,3,100.0,4.333333333333333,3,-26.795663847292104,-48.27734416696327
sume,3,3,100.0,4.666666666666667,3,-7.67021380464282,-36.88074893721564
santa tereza do oeste,3,3,100.0,4.0,3,-25.053435715396272,-53.61961343574277
santa terezinha de itaipu,3,3,100.0,4.666666666666667,3,-25.442862117746696,-54.402764727764094
vila rica,3,3,100.0,3.6666666666666665,3,-10.013326929561156,-51.1199427583956
paulistana,3,3,100.0,4.666666666666667,3,-8.135320340886297,-41.14407279754487
santa isabel do ivai,3,3,100.0,4.666666666666667,3,-23.00539656237444,-53.19427786068569
vila flores,3,3,100.0,4.333333333333333,3,-28.86023888910916,-51.552607108079904
tenente portela,3,3,100.0,4.666666666666667,3,-27.37105304978636,-53.75858565720006
xambioa,3,3,100.0,3.6666666666666665,3,-6.41971956388343,-48.53243131842576
paranacity,3,3,100.0,5.0,3,-22.93104424363278,-52.15366065320437
manga,3,3,100.0,5.0,3,-14.753638660717579,-43.93965471559108
manduri,3,3,100.0,4.666666666666667,3,-23.006344507717284,-49.31841495453075
lobato,3,3,100.0,5.0,3,-23.00997795869719,-51.951972253624994
paranaiguara,3,3,100.0,5.0,3,-18.903257418828375,-50.649640624584805
pedralva,3,3,100.0,5.0,3,-22.24588527451921,-45.4658149248674
sao goncalo do rio preto,3,3,100.0,3.3333333333333335,3,-18.003783893118683,-43.37812589823714
ouro verde,3,3,100.0,4.333333333333333,3,-22.50154052648817,-51.81934868029972
witmarsum,3,3,100.0,5.0,3,-26.92213322548382,-49.790441245336375
taquarivai,3,3,100.0,5.0,3,-23.926005079636678,-48.69816566201276
pedra branca,3,2,66.67,3.3333333333333335,3,-5.738626351295756,-39.47964128273455
lontras,3,3,100.0,4.666666666666667,3,-27.16868843172061,-49.53931960111321
tabocas do brejo velho,3,3,100.0,4.0,3,-12.6235237803351,-44.06177476053478
vila langaro,3,3,100.0,4.333333333333333,3,-28.110776724485344,-52.14372244902304
pedra,3,2,66.67,3.6666666666666665,3,-8.51517030806794,-36.93883612607134
santa margarida,3,3,100.0,4.333333333333333,3,-20.384203986230627,-42.25106439522343
santana do mundau,3,3,100.0,3.0,3,-9.165584287165396,-36.21882999995383
sao goncalo do para,3,2,66.67,3.0,3,-19.984979720357053,-44.85457998970754
santana do manhuacu,3,3,100.0,5.0,3,-20.09598299561108,-41.92158327251802
tejupa,3,3,100.0,5.0,3,-23.38092125913761,-49.31942956589433
sucesso,3,3,100.0,4.0,3,-4.94241017110285,-40.53800343587756
morro reuter,3,3,100.0,3.6666666666666665,3,-29.539460510721494,-51.08264807709507
sao joao do manteninha,3,3,100.0,5.0,3,-18.712801240421474,-41.17211379418221
nova alvorada,3,3,100.0,4.333333333333333,3,-28.67701523953113,-52.164869686533066
nazare,3,3,100.0,5.0,3,-12.204291254817674,-40.07128536121476
tupandi,3,3,100.0,5.0,3,-29.485468018400336,-51.41727029010238
tuparetama,3,3,100.0,5.0,3,-7.605668098999785,-37.31458241152749
montalvania,3,3,100.0,4.333333333333333,3,-14.41847973863484,-44.38152370664065
ribeirao do sul,3,3,100.0,4.333333333333333,3,-22.781302666574664,-49.78116868344534
sao sebastiao do maranhao,3,3,100.0,4.666666666666667,3,-18.0889104756378,-42.56951898878216
neves paulista,3,3,100.0,4.0,3,-20.843958221870825,-49.631101809394146
monsenhor tabosa,3,3,100.0,4.0,3,-4.811069197938342,-40.066456844180365
sao jose do turvo,3,2,66.67,4.666666666666667,3,-20.16575071532177,-44.746478999358736
mombuca,3,2,66.67,3.3333333333333335,3,-21.276815486518345,-46.48545771010522
ponte serrada,3,3,100.0,3.0,3,-26.872459601864854,-52.01530607142447
uaua,3,2,66.67,4.0,3,-9.842144805488,-39.4792119374142
sao tomas de aquino,3,3,100.0,3.6666666666666665,3,-20.780808408845672,-47.098298788469585
toropi,3,3,100.0,4.666666666666667,3,-29.471457592362487,-54.227555204448144
ribeira,3,3,100.0,4.0,3,-24.657729784002104,-49.007751023908156
ubajara,3,2,66.67,2.6666666666666665,3,-3.849478645520175,-40.917844885369476
nova alvorada do sul,3,2,66.67,3.3333333333333335,3,-21.45877491165093,-54.365640213038574
ubaporanga,3,3,100.0,5.0,3,-19.634172866387665,-42.103493788696234
sao jose do cerrito,3,3,100.0,4.333333333333333,3,-27.6588880029439,-50.58586362681689
mirinzal,3,3,100.0,4.666666666666667,3,-2.0668738085740657,-44.785179947070084
uchoa,3,3,100.0,4.333333333333333,3,-20.954053066740023,-49.17415232102767
mirante do paranapanema,3,3,100.0,5.0,3,-22.29515174281066,-51.9115524214896
umbauba,3,2,66.67,3.3333333333333335,3,-11.38130712164495,-37.661297152884394
rio de contas,3,3,100.0,4.333333333333333,3,-13.57007856069092,-41.80581449304111
mirandiba,3,3,100.0,5.0,3,-8.12563596318617,-38.729259157399184
poloni,3,3,100.0,4.333333333333333,3,-20.784966444923445,-49.81418240130234
pocrane,3,2,66.67,3.6666666666666665,3,-19.618046015916363,-41.62973553584847
sao jose do barreiro,3,3,100.0,4.333333333333333,3,-22.650469795686963,-44.57769619610124
pote,3,3,100.0,3.6666666666666665,3,-17.805208827970468,-41.78770271715378
sao ludgero,3,3,100.0,4.5,2,-28.328891240924623,-49.176396130740045
rio do oeste,3,3,100.0,5.0,3,-27.19614273379346,-49.79595722328515
redentora,3,3,100.0,4.0,3,-27.651465879079893,-53.63921590998839
morretes,3,3,100.0,3.6666666666666665,3,-25.482183572886715,-48.82919131856336
quinta do sol,3,3,100.0,3.6666666666666665,3,-23.850051837280752,-52.132124862539804
moreira sales,3,3,100.0,4.666666666666667,3,-24.051547975700355,-53.00637296762316
propria,3,3,100.0,5.0,3,-10.214372189592549,-36.83565714874933
sao pedro da uniao,3,3,100.0,5.0,3,-21.130872790312452,-46.62319705923601
morada nova de minas,3,3,100.0,4.333333333333333,3,-18.60522950472143,-45.353299377474784
quixabeira,3,3,100.0,4.333333333333333,3,-11.418441272898717,-40.12357228292272
sao pedro do ivai,3,3,100.0,4.666666666666667,3,-23.89510409218063,-51.811057007106506
raposo,3,0,0.0,2.3333333333333335,3,-11.186181487488852,-36.14902696011695
monte verde,3,1,33.33,4.333333333333333,3,-22.860117753561276,-46.03259452358113
sao mateus do maranhao,3,2,66.67,4.666666666666667,3,-4.032467387326281,-44.46562149376076
sao martinho,3,3,100.0,3.6666666666666665,3,-27.609668714965693,-51.71024632238324
recreio,3,3,100.0,3.3333333333333335,3,-21.524158484055874,-42.46412505259726
presidente medici,3,3,100.0,5.0,3,-8.728864515190315,-57.43829536149979
pouso alto,3,3,100.0,5.0,3,-22.184387021366316,-44.97127698904319
sao luis do paraitinga,3,3,100.0,4.0,3,-23.221452708292667,-45.30993944725865
monte carlo,3,3,100.0,5.0,3,-27.210942777159808,-50.973045717160865
reginopolis,3,3,100.0,5.0,3,-21.886338140835377,-49.22044710055983
tucuma,3,2,66.67,3.6666666666666665,3,-6.75301717914628,-51.1580406106973
reriutaba,3,2,66.67,3.0,3,-4.142405504800178,-40.58204225534575
resende costa,3,2,66.67,1.6666666666666667,3,-20.9164457338286,-44.24196451981968
tucunduva,3,3,100.0,5.0,3,-27.65811716101717,-54.43981167345725
reserva,3,3,100.0,5.0,3,-24.652635118291556,-50.849703230608476
restinga seca,3,3,100.0,5.0,3,-29.812973118499624,-53.37564493927577
prados,3,3,100.0,4.333333333333333,3,-21.059067150905058,-44.083411637917365
tres arroios,3,3,100.0,4.666666666666667,3,-27.499761835138294,-52.14971244386997
riacho dos machados,3,3,100.0,3.6666666666666665,3,-16.003404344884267,-43.04653081169028
pouso redondo,3,3,100.0,4.0,3,-27.257781334858,-49.93011922784603
sao tome,3,3,100.0,5.0,3,-17.681545229715606,-47.08483463739637
nova canaa do norte,3,3,100.0,4.666666666666667,3,-10.613737365755886,-55.79749168579237
sanharo,3,3,100.0,4.333333333333333,3,-8.362622659753344,-36.56247763997798
sertao,3,3,100.0,4.0,3,-27.983163392170205,-52.25878759420708
sao jose da bela vista,3,3,100.0,4.333333333333333,3,-20.593587545394332,-47.641232198636935
urutai,3,2,66.67,3.3333333333333335,3,-17.4649656328742,-48.20229456191305
utinga,3,3,100.0,4.333333333333333,3,-12.080262780117183,-41.09561826538264
nova soure,3,3,100.0,4.0,3,-11.24056027473802,-38.48111201874123
terra nova do norte,3,3,100.0,5.0,3,-10.586222381299807,-55.1142967936414
massaranduba,3,3,100.0,4.0,3,-24.963511641851703,-47.878034445803955
serranopolis,3,3,100.0,5.0,3,-18.307489790321092,-51.95819839772952
vale real,3,3,100.0,4.333333333333333,3,-29.390307384303618,-51.24721167056778
rubim,3,2,66.67,4.666666666666667,3,-16.38387099569079,-40.53588546993864
valentim gentil,3,3,100.0,4.666666666666667,3,-20.42179235965573,-50.08289205067884
maripa,3,3,100.0,2.6666666666666665,3,-24.424276153434448,-53.82618756477515
mario campos,3,3,100.0,4.666666666666667,3,-20.05888710730415,-44.17901384838128
sabino,3,3,100.0,4.0,3,-21.46026294096197,-49.577083582537135
salgado filho,3,2,66.67,5.0,3,-26.174248880846978,-53.359741342675356
timbe do sul,3,3,100.0,5.0,3,-28.8320047509749,-49.84623624000289
novo oriente,3,3,100.0,3.3333333333333335,3,-5.536525052704697,-40.77414915894402
saloa,3,3,100.0,4.666666666666667,3,-8.975499036830813,-36.688503076088416
novo sao joaquim,3,3,100.0,4.0,3,-14.913028671679491,-53.02008728800422
pindobacu,3,3,100.0,4.333333333333333,3,-10.741472281951811,-40.36823871785386
pindare mirim,3,2,66.67,3.6666666666666665,3,-3.6161667689000003,-45.34696692222601
setubinha,3,3,100.0,4.666666666666667,3,-17.601561993385634,-42.14904598152063
maria da fe,3,3,100.0,4.333333333333333,3,-22.309036546758747,-45.373343027619704
mari,3,3,100.0,4.666666666666667,3,-7.058829894333504,-35.316723123710524
salto veloso,3,3,100.0,4.333333333333333,3,-26.906689238975716,-51.40612862455321
marco,3,2,66.67,1.6666666666666667,3,-3.123797441185686,-40.15414598800406
nuporanga,3,3,100.0,5.0,3,-20.72929875103183,-47.752326415093854
olho d'agua das flores,3,2,66.67,4.0,3,-9.534389157972425,-37.294812160053965
sangao,3,2,66.67,5.0,3,-28.660868357053964,-49.1106272031378
rodelas,3,3,100.0,3.6666666666666665,3,-8.859703814217283,-38.762902411426076
timburi,3,3,100.0,4.0,3,-23.20648945739114,-49.60307493634824
mineiros do tiete,3,3,100.0,3.6666666666666665,3,-22.413237017760082,-48.45143142571864
piumhi,3,3,100.0,4.666666666666667,3,-20.468708252692608,-45.96022753702899
nova cruz,3,3,100.0,5.0,3,-6.4801497212964305,-35.432799303715115
sao jose de uba,3,3,100.0,4.5,2,-21.36051972310422,-41.939919569161226
tomazina,3,3,100.0,5.0,3,-23.777624284233013,-49.95477557367965
uniao de minas,3,3,100.0,3.0,3,-19.52065297545568,-50.33434084532029
nova erechim,3,1,33.33,3.3333333333333335,3,-26.90380516299316,-52.90589294135718
rio fortuna,3,3,100.0,3.6666666666666665,3,-28.135229936969033,-49.11310643844439
pocinhos,3,3,100.0,4.333333333333333,3,-7.07871104426015,-36.05967093459546
sao valentim,3,3,100.0,4.0,3,-27.559213383304716,-52.524497922238886
upanema,3,3,100.0,4.666666666666667,3,-5.642927647264124,-37.259991960665666
urai,3,3,100.0,3.3333333333333335,3,-23.20270784834166,-50.79347063645567
rio maria,3,3,100.0,5.0,3,-7.313044233417596,-50.0472359299627
uruana,3,3,100.0,5.0,3,-15.514912961998895,-49.6794224503755
nova hartz,3,3,100.0,2.3333333333333335,3,-29.588354352147714,-50.9006766106218
tiros,3,3,100.0,4.666666666666667,3,-18.985909056795904,-45.95200911439447
rodeiro,3,3,100.0,4.333333333333333,3,-21.200183156552292,-42.866033086810205
nova monte verde,3,3,100.0,3.6666666666666665,3,-9.979483347743496,-57.449932389721454
meleiro,3,3,100.0,4.666666666666667,3,-28.834639881806513,-49.63181747150646
urubici,3,3,100.0,4.0,3,-28.002167074021926,-49.58685791290171
rio real,3,3,100.0,4.666666666666667,3,-11.486452509291919,-37.932043105050006
sao jose de mipibu,3,3,100.0,5.0,3,-6.069934492948,-35.24718842517891
pitanga,3,3,100.0,4.333333333333333,3,-24.75784641485761,-51.76595818161726
urupa,3,3,100.0,3.6666666666666665,3,-11.130663709917592,-62.36982795397415
maximiliano de almeida,3,3,100.0,4.333333333333333,3,-27.631778380283844,-51.804719613244764
riolandia,3,3,100.0,5.0,3,-19.981473788933027,-49.67983847144283
riqueza,3,3,100.0,4.666666666666667,3,-27.059609588126293,-53.32609304434152
pirauba,3,3,100.0,3.6666666666666665,3,-21.273086506557338,-43.02854902628791
mato verde,3,3,100.0,5.0,3,-15.39316055412574,-42.86084368198853
ritapolis,3,3,100.0,3.6666666666666665,3,-21.025983585094853,-44.322622863294654
tanque novo,3,2,66.67,4.333333333333333,3,-13.548673267223352,-42.494980485923726
abadia dos dourados,3,3,100.0,5.0,3,-18.474476487136112,-47.4078365252738
itamari,3,3,100.0,4.0,3,-13.779543183726712,-39.6848542743481
cruzalia,3,3,100.0,3.6666666666666665,3,-22.744013774781617,-50.790863205998534
descoberto,3,3,100.0,4.666666666666667,3,-21.460459659501712,-42.96366943556601
alvorada do norte,3,3,100.0,4.666666666666667,3,-14.485339149785249,-46.506223797764335
delfinopolis,3,3,100.0,3.6666666666666665,3,-20.35035338523297,-46.84705995918057
itaitinga,3,3,100.0,5.0,3,-3.9520219880929917,-38.52314840183595
itaituba,3,2,66.67,4.666666666666667,3,-4.265027626664118,-55.98716636159787
itaja,3,3,100.0,4.666666666666667,3,-15.710504726823828,-47.87840130660727
itaju,3,2,66.67,5.0,3,-21.98168379553046,-48.80533121116169
cururupu,3,3,100.0,3.0,3,-1.8274935813426987,-44.8703003618969
itajuipe,3,3,100.0,4.666666666666667,3,-14.674912561390972,-39.37623824421755
curuca,3,3,100.0,4.666666666666667,3,-0.733749825344468,-47.85383556340392
curaca,3,1,33.33,3.6666666666666665,3,-8.975270500118926,-39.88784492052374
bom jesus do tocantins,3,3,100.0,3.6666666666666665,3,-5.5580294475786225,-48.54307003980822
altonia,3,3,100.0,4.666666666666667,3,-23.87234886066627,-53.89350097315852
itaoca,3,1,33.33,4.666666666666667,3,-22.83416704242816,-45.28344026243907
itapaci,3,2,66.67,3.3333333333333335,3,-14.958343749279683,-49.54887228214086
alto taquari,3,3,100.0,4.666666666666667,3,-17.831339487997212,-53.28242914765827
alto santo,3,3,100.0,4.0,3,-5.519712483344855,-38.26737385532684
itacarambi,3,3,100.0,4.0,3,-15.096620601254603,-44.10259566286277
amelia rodrigues,3,3,100.0,5.0,3,-12.399008114779287,-38.75668208849201
dionisio cerqueira,3,3,100.0,4.666666666666667,3,-26.25857360658208,-53.63605672512864
belo vale,3,3,100.0,4.666666666666667,3,-20.410874626609804,-44.0257580869963
angulo,3,3,100.0,4.333333333333333,3,-23.193225327666635,-51.915829324915514
bela vista do paraiso,3,3,100.0,2.0,3,-22.994489452737884,-51.19769456622427
eliseu martins,3,3,100.0,4.333333333333333,3,-8.098802867760481,-43.660468421909414
ipiacu,3,3,100.0,4.666666666666667,3,-18.692804749108255,-49.9437584658577
belo campo,3,3,100.0,5.0,3,-15.03719803840138,-41.26055350504629
dumont,3,2,66.67,4.666666666666667,3,-21.23981310767113,-47.97706610477948
andrelandia,3,2,66.67,4.0,3,-21.739488547871638,-44.30983691863982
ipubi,3,3,100.0,3.6666666666666665,3,-7.6474488035825425,-40.15244315280836
americano do brasil,3,3,100.0,5.0,3,-16.25358822328803,-49.981568965848076
ipueiras,3,3,100.0,3.3333333333333335,3,-4.543939654370731,-40.71363226856552
dom pedro,3,2,66.67,4.666666666666667,3,-5.03688290010167,-44.43795301877852
dom basilio,3,2,66.67,5.0,3,-13.782875730734096,-41.76914809037564
dom aquino,3,3,100.0,4.333333333333333,3,-15.809248226897083,-54.92192291932214
dois irmaos do buriti,3,3,100.0,4.0,3,-20.683802541602336,-55.28166568417819
boa viagem,3,2,66.67,3.3333333333333335,3,-5.124593099187569,-39.731296654198324
ita,3,3,100.0,4.666666666666667,3,-27.269088502867984,-52.33906399208858
cuite,3,3,100.0,3.0,3,-6.484468878613775,-36.15165923964054
cruz machado,3,3,100.0,5.0,3,-26.016487433661432,-51.34558778466129
entre rios do oeste,3,3,100.0,4.666666666666667,3,-24.702966464945906,-54.23744799743772
itapissuma,3,3,100.0,5.0,3,-7.775111004572887,-34.897548064128834
ivate,3,3,100.0,4.666666666666667,3,-23.40677649686816,-53.36921586669552
ivinhema,3,3,100.0,3.3333333333333335,3,-22.305823833391933,-53.82494463283858
coronel joao sa,3,3,100.0,5.0,3,-10.286118189632903,-37.92578635113677
jaborandi,3,3,100.0,4.0,3,-17.15693276942206,-46.44106103531671
coremas,3,2,66.67,5.0,3,-7.01825757043902,-37.944255498102386
corbelia,3,3,100.0,4.333333333333333,3,-24.796141774817812,-53.29776158029649
jaciara,3,2,66.67,4.666666666666667,3,-15.95127425196516,-54.98521595207802
coracao de jesus,3,3,100.0,4.666666666666667,3,-16.66480122770849,-44.34825458609674
breu branco,3,2,66.67,3.0,3,-3.7749690156536695,-49.564171450996284
condor,3,3,100.0,4.0,3,-28.20732212632177,-53.484839056818565
concordia do para,3,2,66.67,3.3333333333333335,3,-1.99636213742332,-47.944523478874615
jaguari,3,3,100.0,4.666666666666667,3,-29.4961409122547,-54.68679749787493
conceicao do tocantins,3,2,66.67,4.666666666666667,3,-12.204695155750713,-47.299490808094184
conceicao do para,3,3,100.0,4.333333333333333,3,-19.7521537427374,-44.896617085426115
conceicao do jacuipe,3,1,33.33,2.3333333333333335,3,-12.331604688704575,-38.76665501232521
alfredo vasconcelos,3,3,100.0,4.666666666666667,3,-21.149443547778596,-43.767193356103036
buerarema,3,1,33.33,3.0,3,-14.95780133672066,-39.30342647544837
alta floresta d'oeste,3,3,100.0,3.3333333333333335,3,-11.947014804296677,-61.99946134183564
brasil novo,3,3,100.0,4.0,3,-3.3029288946406257,-52.53943255841229
itubera,3,3,100.0,4.666666666666667,3,-13.735018480831927,-39.1469965839477
crisopolis,3,3,100.0,3.3333333333333335,3,-11.510576155251695,-38.15124556827449
itapitanga,3,3,100.0,4.666666666666667,3,-14.426904795595107,-39.565674124064856
cristalia,3,3,100.0,4.0,3,-16.71896350745391,-42.86487176747119
cristalandia,3,3,100.0,2.3333333333333335,3,-10.602957751524896,-49.19543707598355
itapora,3,3,100.0,3.6666666666666665,3,-22.07466430861052,-54.788337892932084
cristal,3,3,100.0,3.6666666666666665,3,-31.001294698133822,-52.0480061154984
alto jequitiba,3,3,100.0,4.666666666666667,3,-20.426521477998417,-41.964250622017296
cristais,3,3,100.0,5.0,3,-20.875296630804296,-45.51623716422217
itarana,3,3,100.0,3.6666666666666665,3,-19.87731798944995,-40.8742054444434
ituacu,3,3,100.0,4.666666666666667,3,-13.81506888013233,-41.29915216775136
itarantim,3,3,100.0,4.333333333333333,3,-15.65454482787812,-40.06355057608777
itatim,3,3,100.0,5.0,3,-12.709999177087571,-39.69835905043796
coruripe,3,3,100.0,3.3333333333333335,3,-10.12551530808525,-36.174913695847614
alto alegre,3,3,100.0,5.0,3,-18.92291329284763,-52.82776923062429
itinga,3,3,100.0,4.666666666666667,3,-16.607515379286834,-41.77097185630254
itirucu,3,3,100.0,4.0,3,-13.53299092369032,-40.15098867806455
alterosa,3,3,100.0,4.666666666666667,3,-21.255833645504303,-46.14487857042153
inubia paulista,3,3,100.0,5.0,3,-21.769197185950823,-50.96176863075074
entre-ijuis,3,3,100.0,5.0,3,-28.364490492796904,-54.26784554834872
conceicao da barra,3,2,66.67,1.6666666666666667,3,-18.576328381214,-39.73718423655698
barbosa ferraz,3,3,100.0,4.666666666666667,3,-24.027435144481696,-52.009024023193035
balneario gaivota,3,3,100.0,3.3333333333333335,3,-29.164036202797508,-49.59491154145488
areias,3,3,100.0,4.333333333333333,3,-22.582287289027455,-44.69615578487731
gameleiras,3,3,100.0,5.0,3,-15.082894964401873,-43.11934976595887
balneario rincao,3,2,66.67,4.666666666666667,3,-28.82923322363224,-49.23348600862617
bandeira,3,3,100.0,2.3333333333333335,3,-15.885797701961174,-40.5622830184042
areia branca dos assis,3,1,33.33,3.3333333333333335,3,-7.4219600842578775,-39.350876514145014
iaciara,3,3,100.0,3.6666666666666665,3,-14.100739692965762,-46.634243522419354
iacu,3,3,100.0,4.666666666666667,3,-12.771657214853418,-40.20923731003322
areia branca,3,3,100.0,4.666666666666667,3,-5.380486794521763,-37.14143838203797
iati,3,3,100.0,4.666666666666667,3,-9.055876450755328,-36.85541970739244
arealva,3,3,100.0,3.6666666666666665,3,-22.02950145575722,-48.91356673220313
fronteiras,3,3,100.0,4.666666666666667,3,-7.086001621601333,-40.615364575877656
ibiai,3,3,100.0,3.3333333333333335,3,-16.86147047885401,-44.88808228342661
ibiapina,3,3,100.0,4.666666666666667,3,-3.924749169815321,-40.893261936065585
francisco sa,3,3,100.0,4.333333333333333,3,-16.492692071175455,-43.40352346024114
ibicoara,3,3,100.0,4.666666666666667,3,-13.387054558687607,-41.317665709056534
francisco badaro,3,3,100.0,3.6666666666666665,3,-17.01177960128336,-42.35226488898735
garrafao do norte,3,3,100.0,3.3333333333333335,3,-1.9342630278363098,-47.05003535145883
areiopolis,3,3,100.0,5.0,3,-22.674138885355855,-48.66639441224437
gastao vidigal,3,3,100.0,4.0,3,-20.79760493739724,-50.191289479599
arrozal,3,3,100.0,4.5,2,-22.594589669312334,-44.0307961050585
grao para,3,3,100.0,4.0,3,-28.184187018555935,-49.21604978233443
governador celso ramos,3,3,100.0,4.666666666666667,3,-27.34336738228262,-48.55333035089985
augusto correa,3,3,100.0,4.666666666666667,3,-1.0236028208649164,-46.63744984962762
guajara-mirim,3,3,100.0,4.333333333333333,3,-10.779694002994905,-65.3295803065338
goncalves,3,3,100.0,5.0,3,-22.658864912855414,-45.85581402958385
guapiara,3,3,100.0,4.333333333333333,3,-24.187719198391974,-48.53143054189904
guaraciaba,3,3,100.0,4.333333333333333,3,-24.554064463233548,-49.954790841134596
goianinha,3,3,100.0,4.666666666666667,3,-6.268847246693896,-35.20896179362485
hidreletrica tucurui,3,3,100.0,4.666666666666667,3,-3.7706409355134793,-49.67437261917014
goianesia do para,3,3,100.0,3.3333333333333335,3,-3.8572527726611154,-49.07918972011375
arroio grande,3,2,66.67,3.3333333333333335,3,-32.23566062512626,-53.078851281770035
azurita,3,1,33.33,4.333333333333333,3,-20.0081703442994,-44.47163413146476
bacuri,3,3,100.0,2.6666666666666665,3,-1.7280569130405292,-45.14182897643022
balneario barra do sul,3,3,100.0,5.0,3,-26.45817040232512,-48.616573643777784
herculandia,3,3,100.0,4.333333333333333,3,-22.003365027751,-50.387842122575734
gaurama,3,3,100.0,5.0,3,-27.587028598939828,-52.09273969043397
fortuna,3,1,33.33,4.333333333333333,3,-5.73270945714518,-44.15547422094826
ibiraci,3,3,100.0,5.0,3,-20.46391948054387,-47.12569004208968
esperantinopolis,3,3,100.0,5.0,3,-4.878422334244318,-44.883820696149556
formoso,3,3,100.0,5.0,3,-14.50140592719296,-47.15883001900679
fatima,3,3,100.0,4.333333333333333,3,-10.655566293673187,-42.172120873698475
ilopolis,3,3,100.0,3.3333333333333335,3,-28.927990403352872,-52.126690733615995
imaculada,3,1,33.33,2.6666666666666665,3,-7.387134648529148,-37.508443536306565
batalha,3,3,100.0,4.666666666666667,3,-6.445515186333756,-39.95500817704655
imigrante,3,3,100.0,5.0,3,-29.345230455593615,-51.76658692040368
inaciolandia,3,1,33.33,2.0,3,-18.486875097879338,-49.992786514115984
antonio prado de minas,3,3,100.0,3.0,3,-21.012742396079165,-42.121740926437454
estrela do norte,3,3,100.0,4.666666666666667,3,-20.026423699555203,-50.92080480264745
baturite,3,3,100.0,5.0,3,-4.33336700306396,-38.87871631908669
antonio carlos,3,3,100.0,4.333333333333333,3,-25.19207382534783,-46.88574860243843
indiana,3,3,100.0,4.666666666666667,3,-22.174900699885658,-51.2555370863029
indiapora,3,3,100.0,4.666666666666667,3,-19.979455121440562,-50.28814007061096
beberibe,3,2,66.67,3.0,3,-4.1840316734497085,-38.12315905366045
estreito,3,3,100.0,3.6666666666666665,3,-6.559559478054802,-47.444238726302686
anta,3,3,100.0,5.0,3,-22.23220392930023,-43.05266133211299
bela cruz,3,3,100.0,4.666666666666667,3,-3.056024276098674,-40.171418039839054
bela vista,3,3,100.0,4.333333333333333,3,-22.10100954188988,-56.53751823538703
barros cassal,3,3,100.0,5.0,3,-29.092217224881846,-52.58608560249378
ilha comprida,3,3,100.0,4.333333333333333,3,-24.747920440490358,-47.556163577110816
iguatama,3,3,100.0,5.0,3,-20.172208868562752,-45.71208159060175
barra do turvo,3,2,66.67,2.0,3,-24.778404880119687,-48.49975225264679
formosa do rio preto,3,2,66.67,5.0,3,-11.017033236590091,-45.25825023892409
